img1,img2,label1,label2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T16-34-03_FLAG_P_FID_1456_OID_1143g0_ctw-cf-2c-109-zone_1719826201_1719826443_1456.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,1,0
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-57-12_FLAG_P_FID_791_OID_4140g0_ctw-cf-3c-165_1719834901_1719835032_791.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-59-06_FLAG_P_FID_1482_OID_3577g0_ctw-cf-1e-061_1719834900_1719835146_1482.jpg,2,1
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-57-12_FLAG_P_FID_791_OID_4140g0_ctw-cf-3c-165_1719834901_1719835032_791.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-01-29_FLAG_P_FID_537_OID_89g0_ctw-cf-1e-061_1719835200_1719835289_537.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-57-12_FLAG_P_FID_791_OID_4140g0_ctw-cf-3c-165_1719834901_1719835032_791.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-08-28_FLAG_P_FID_1247_OID_654g0_ctw-cf-1c-049_1719835501_1719835708_1247.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-57-12_FLAG_P_FID_791_OID_4140g0_ctw-cf-3c-165_1719834901_1719835032_791.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-09-21_FLAG_P_FID_1571_OID_254g0_ctw-cf-1d-055_1719835500_1719835761_1571.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-57-12_FLAG_P_FID_791_OID_4140g0_ctw-cf-3c-165_1719834901_1719835032_791.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,2,0
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-59-06_FLAG_P_FID_1482_OID_3577g0_ctw-cf-1e-061_1719834900_1719835146_1482.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-01-29_FLAG_P_FID_537_OID_89g0_ctw-cf-1e-061_1719835200_1719835289_537.jpg,1,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-59-06_FLAG_P_FID_1482_OID_3577g0_ctw-cf-1e-061_1719834900_1719835146_1482.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-08-28_FLAG_P_FID_1247_OID_654g0_ctw-cf-1c-049_1719835501_1719835708_1247.jpg,1,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-59-06_FLAG_P_FID_1482_OID_3577g0_ctw-cf-1e-061_1719834900_1719835146_1482.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-09-21_FLAG_P_FID_1571_OID_254g0_ctw-cf-1d-055_1719835500_1719835761_1571.jpg,1,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T18-59-06_FLAG_P_FID_1482_OID_3577g0_ctw-cf-1e-061_1719834900_1719835146_1482.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,1,0
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-01-29_FLAG_P_FID_537_OID_89g0_ctw-cf-1e-061_1719835200_1719835289_537.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-08-28_FLAG_P_FID_1247_OID_654g0_ctw-cf-1c-049_1719835501_1719835708_1247.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-01-29_FLAG_P_FID_537_OID_89g0_ctw-cf-1e-061_1719835200_1719835289_537.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-09-21_FLAG_P_FID_1571_OID_254g0_ctw-cf-1d-055_1719835500_1719835761_1571.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-01-29_FLAG_P_FID_537_OID_89g0_ctw-cf-1e-061_1719835200_1719835289_537.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,2,0
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-08-28_FLAG_P_FID_1247_OID_654g0_ctw-cf-1c-049_1719835501_1719835708_1247.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-09-21_FLAG_P_FID_1571_OID_254g0_ctw-cf-1d-055_1719835500_1719835761_1571.jpg,2,2
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-08-28_FLAG_P_FID_1247_OID_654g0_ctw-cf-1c-049_1719835501_1719835708_1247.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,2,0
011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-09-21_FLAG_P_FID_1571_OID_254g0_ctw-cf-1d-055_1719835500_1719835761_1571.jpg,011ea129-d8d1-48a2-af65-4194db0d2e82/2024-07-01T19-15-23_FLAG_P_FID_138_OID_449g0_ctw-cf-1d-057_1719836101_1719836123_138.jpg,2,0
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T10-41-19_FLAG_P_FID_475_OID_1089g0_ctw-cf-2c-106_1719805200_1719805279_475.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T14-27-04_FLAG_P_FID_743_OID_3651g0_ctw-cf-2c-106-down_1719818701_1719818824_743.jpg,1,2
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T10-41-19_FLAG_P_FID_475_OID_1089g0_ctw-cf-2c-106_1719805200_1719805279_475.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-31-59_FLAG_P_FID_714_OID_4400g0_ctw-cf-2c-106-down_1719826201_1719826319_714.jpg,1,2
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T10-41-19_FLAG_P_FID_475_OID_1089g0_ctw-cf-2c-106_1719805200_1719805279_475.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-32-00_FLAG_P_FID_718_OID_4271g0_ctw-cf-2c-106_1719826201_1719826320_718.jpg,1,3
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T14-27-04_FLAG_P_FID_743_OID_3651g0_ctw-cf-2c-106-down_1719818701_1719818824_743.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-31-59_FLAG_P_FID_714_OID_4400g0_ctw-cf-2c-106-down_1719826201_1719826319_714.jpg,2,2
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T14-27-04_FLAG_P_FID_743_OID_3651g0_ctw-cf-2c-106-down_1719818701_1719818824_743.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-32-00_FLAG_P_FID_718_OID_4271g0_ctw-cf-2c-106_1719826201_1719826320_718.jpg,2,3
01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-31-59_FLAG_P_FID_714_OID_4400g0_ctw-cf-2c-106-down_1719826201_1719826319_714.jpg,01217b0b-3534-40f5-bfd0-e5e8545123c8/2024-07-01T16-32-00_FLAG_P_FID_718_OID_4271g0_ctw-cf-2c-106_1719826201_1719826320_718.jpg,2,3
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-17_FLAG_P_FID_1178_OID_827g0_ctw-cf-2b-149_1719821701_1719821897_1178.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-30_FLAG_P_FID_1262_OID_548g0_ctw-cf-2b-150_1719821700_1719821910_1262.jpg,1,1
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-17_FLAG_P_FID_1178_OID_827g0_ctw-cf-2b-149_1719821701_1719821897_1178.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-14-56_FLAG_P_FID_1782_OID_981g0_ctw-cf-3a-195_1719828600_1719828896_1782.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-17_FLAG_P_FID_1178_OID_827g0_ctw-cf-2b-149_1719821701_1719821897_1178.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-26-45_FLAG_P_FID_635_OID_3307g0_ctw-cf-2b-144_1719829500_1719829605_635.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-17_FLAG_P_FID_1178_OID_827g0_ctw-cf-2b-149_1719821701_1719821897_1178.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-28-16_FLAG_P_FID_1172_OID_820g0_ctw-cf-1a-022-zone_1719829501_1719829696_1172.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-17_FLAG_P_FID_1178_OID_827g0_ctw-cf-2b-149_1719821701_1719821897_1178.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-32-26_FLAG_P_FID_877_OID_802g0_ctw-cf-1g-078_1719829801_1719829946_877.jpg,1,3
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-30_FLAG_P_FID_1262_OID_548g0_ctw-cf-2b-150_1719821700_1719821910_1262.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-14-56_FLAG_P_FID_1782_OID_981g0_ctw-cf-3a-195_1719828600_1719828896_1782.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-30_FLAG_P_FID_1262_OID_548g0_ctw-cf-2b-150_1719821700_1719821910_1262.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-26-45_FLAG_P_FID_635_OID_3307g0_ctw-cf-2b-144_1719829500_1719829605_635.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-30_FLAG_P_FID_1262_OID_548g0_ctw-cf-2b-150_1719821700_1719821910_1262.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-28-16_FLAG_P_FID_1172_OID_820g0_ctw-cf-1a-022-zone_1719829501_1719829696_1172.jpg,1,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T15-18-30_FLAG_P_FID_1262_OID_548g0_ctw-cf-2b-150_1719821700_1719821910_1262.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-32-26_FLAG_P_FID_877_OID_802g0_ctw-cf-1g-078_1719829801_1719829946_877.jpg,1,3
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-14-56_FLAG_P_FID_1782_OID_981g0_ctw-cf-3a-195_1719828600_1719828896_1782.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-26-45_FLAG_P_FID_635_OID_3307g0_ctw-cf-2b-144_1719829500_1719829605_635.jpg,2,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-14-56_FLAG_P_FID_1782_OID_981g0_ctw-cf-3a-195_1719828600_1719828896_1782.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-28-16_FLAG_P_FID_1172_OID_820g0_ctw-cf-1a-022-zone_1719829501_1719829696_1172.jpg,2,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-14-56_FLAG_P_FID_1782_OID_981g0_ctw-cf-3a-195_1719828600_1719828896_1782.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-32-26_FLAG_P_FID_877_OID_802g0_ctw-cf-1g-078_1719829801_1719829946_877.jpg,2,3
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-26-45_FLAG_P_FID_635_OID_3307g0_ctw-cf-2b-144_1719829500_1719829605_635.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-28-16_FLAG_P_FID_1172_OID_820g0_ctw-cf-1a-022-zone_1719829501_1719829696_1172.jpg,2,2
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-26-45_FLAG_P_FID_635_OID_3307g0_ctw-cf-2b-144_1719829500_1719829605_635.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-32-26_FLAG_P_FID_877_OID_802g0_ctw-cf-1g-078_1719829801_1719829946_877.jpg,2,3
012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-28-16_FLAG_P_FID_1172_OID_820g0_ctw-cf-1a-022-zone_1719829501_1719829696_1172.jpg,012a42fc-2f47-4b23-9114-31ab342c92b2/2024-07-01T17-32-26_FLAG_P_FID_877_OID_802g0_ctw-cf-1g-078_1719829801_1719829946_877.jpg,2,3
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-14_FLAG_P_FID_82_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812714_82.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-18_FLAG_P_FID_108_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812718_108.jpg,1,1
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-14_FLAG_P_FID_82_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812714_82.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-48-45_FLAG_P_FID_1356_OID_4043g0_ctw-cf-2b-144_1719812700_1719812925_1356.jpg,1,1
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-14_FLAG_P_FID_82_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812714_82.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-51-52_FLAG_P_FID_672_OID_2235g0_ctw-cf-1b-009_1719813001_1719813112_672.jpg,1,1
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-18_FLAG_P_FID_108_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812718_108.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-48-45_FLAG_P_FID_1356_OID_4043g0_ctw-cf-2b-144_1719812700_1719812925_1356.jpg,1,1
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-45-18_FLAG_P_FID_108_OID_989g0_ctw-cf-2a-135-zone_1719812701_1719812718_108.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-51-52_FLAG_P_FID_672_OID_2235g0_ctw-cf-1b-009_1719813001_1719813112_672.jpg,1,1
0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-48-45_FLAG_P_FID_1356_OID_4043g0_ctw-cf-2b-144_1719812700_1719812925_1356.jpg,0133aeff-2a96-477b-9108-267d2937b062/2024-07-01T12-51-52_FLAG_P_FID_672_OID_2235g0_ctw-cf-1b-009_1719813001_1719813112_672.jpg,1,1
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-12-54_FLAG_P_FID_1046_OID_442g0_ctw-cf-2a-137_1719810600_1719810774_1046.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-40-13_FLAG_P_FID_79_OID_1739g0_ctw-cf-2a-137_1719812401_1719812413_79.jpg,2,2
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-12-54_FLAG_P_FID_1046_OID_442g0_ctw-cf-2a-137_1719810600_1719810774_1046.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-05-48_FLAG_P_FID_285_OID_199g0_ctw-cf-3a-180_1719835501_1719835548_285.jpg,2,1
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-12-54_FLAG_P_FID_1046_OID_442g0_ctw-cf-2a-137_1719810600_1719810774_1046.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-24-37_FLAG_P_FID_1666_OID_2038g0_ctw-cf-1b-012_1719836400_1719836677_1666.jpg,2,1
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-40-13_FLAG_P_FID_79_OID_1739g0_ctw-cf-2a-137_1719812401_1719812413_79.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-05-48_FLAG_P_FID_285_OID_199g0_ctw-cf-3a-180_1719835501_1719835548_285.jpg,2,1
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T12-40-13_FLAG_P_FID_79_OID_1739g0_ctw-cf-2a-137_1719812401_1719812413_79.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-24-37_FLAG_P_FID_1666_OID_2038g0_ctw-cf-1b-012_1719836400_1719836677_1666.jpg,2,1
0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-05-48_FLAG_P_FID_285_OID_199g0_ctw-cf-3a-180_1719835501_1719835548_285.jpg,0133cb35-069b-4959-87e4-efa3cd384b59/2024-07-01T19-24-37_FLAG_P_FID_1666_OID_2038g0_ctw-cf-1b-012_1719836400_1719836677_1666.jpg,1,1
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-07-00_FLAG_P_FID_723_OID_256g0_ctw-cf-3a-182_1719821100_1719821220_723.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-15-53_FLAG_P_FID_317_OID_572g0_ctw-cf-2b-145-zone_1719821701_1719821753_317.jpg,0,0
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-07-00_FLAG_P_FID_723_OID_256g0_ctw-cf-3a-182_1719821100_1719821220_723.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-18-22_FLAG_P_FID_1208_OID_635g0_ctw-cf-2c-109-zone_1719821701_1719821902_1208.jpg,0,0
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-07-00_FLAG_P_FID_723_OID_256g0_ctw-cf-3a-182_1719821100_1719821220_723.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-50-02_FLAG_P_FID_11_OID_1812g0_ctw-cf-1a-023-zone_1719823801_1719823802_11.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-07-00_FLAG_P_FID_723_OID_256g0_ctw-cf-3a-182_1719821100_1719821220_723.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-24-31_FLAG_P_FID_1628_OID_589g0_ctw-cf-3c-169-zone_1719825600_1719825871_1628.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-07-00_FLAG_P_FID_723_OID_256g0_ctw-cf-3a-182_1719821100_1719821220_723.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-33-05_FLAG_P_FID_1110_OID_1880g0_ctw-cf-1d-060_1719826201_1719826385_1110.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-15-53_FLAG_P_FID_317_OID_572g0_ctw-cf-2b-145-zone_1719821701_1719821753_317.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-18-22_FLAG_P_FID_1208_OID_635g0_ctw-cf-2c-109-zone_1719821701_1719821902_1208.jpg,0,0
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-15-53_FLAG_P_FID_317_OID_572g0_ctw-cf-2b-145-zone_1719821701_1719821753_317.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-50-02_FLAG_P_FID_11_OID_1812g0_ctw-cf-1a-023-zone_1719823801_1719823802_11.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-15-53_FLAG_P_FID_317_OID_572g0_ctw-cf-2b-145-zone_1719821701_1719821753_317.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-24-31_FLAG_P_FID_1628_OID_589g0_ctw-cf-3c-169-zone_1719825600_1719825871_1628.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-15-53_FLAG_P_FID_317_OID_572g0_ctw-cf-2b-145-zone_1719821701_1719821753_317.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-33-05_FLAG_P_FID_1110_OID_1880g0_ctw-cf-1d-060_1719826201_1719826385_1110.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-18-22_FLAG_P_FID_1208_OID_635g0_ctw-cf-2c-109-zone_1719821701_1719821902_1208.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-50-02_FLAG_P_FID_11_OID_1812g0_ctw-cf-1a-023-zone_1719823801_1719823802_11.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-18-22_FLAG_P_FID_1208_OID_635g0_ctw-cf-2c-109-zone_1719821701_1719821902_1208.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-24-31_FLAG_P_FID_1628_OID_589g0_ctw-cf-3c-169-zone_1719825600_1719825871_1628.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-18-22_FLAG_P_FID_1208_OID_635g0_ctw-cf-2c-109-zone_1719821701_1719821902_1208.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-33-05_FLAG_P_FID_1110_OID_1880g0_ctw-cf-1d-060_1719826201_1719826385_1110.jpg,0,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-50-02_FLAG_P_FID_11_OID_1812g0_ctw-cf-1a-023-zone_1719823801_1719823802_11.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-24-31_FLAG_P_FID_1628_OID_589g0_ctw-cf-3c-169-zone_1719825600_1719825871_1628.jpg,2,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T15-50-02_FLAG_P_FID_11_OID_1812g0_ctw-cf-1a-023-zone_1719823801_1719823802_11.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-33-05_FLAG_P_FID_1110_OID_1880g0_ctw-cf-1d-060_1719826201_1719826385_1110.jpg,2,2
01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-24-31_FLAG_P_FID_1628_OID_589g0_ctw-cf-3c-169-zone_1719825600_1719825871_1628.jpg,01399e40-234c-46b7-a11b-f0ca81acb018/2024-07-01T16-33-05_FLAG_P_FID_1110_OID_1880g0_ctw-cf-1d-060_1719826201_1719826385_1110.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T13-07-38_FLAG_P_FID_948_OID_429g0_ctw-cf-1d-058_1719813901_1719814058_948.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-28-55_FLAG_P_FID_1408_OID_3313g0_ctw-cf-2b-144_1719818701_1719818935_1408.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T13-07-38_FLAG_P_FID_948_OID_429g0_ctw-cf-1d-058_1719813901_1719814058_948.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-30-07_FLAG_P_FID_39_OID_2004g0_ctw-cf-1c-020-zone_1719819001_1719819007_39.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T13-07-38_FLAG_P_FID_948_OID_429g0_ctw-cf-1d-058_1719813901_1719814058_948.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-22_FLAG_P_FID_497_OID_1695g0_ctw-cf-1c-029_1719819000_1719819082_497.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T13-07-38_FLAG_P_FID_948_OID_429g0_ctw-cf-1d-058_1719813901_1719814058_948.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-31_FLAG_P_FID_549_OID_3892g0_ctw-cf-1c-031_1719819000_1719819091_549.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T13-07-38_FLAG_P_FID_948_OID_429g0_ctw-cf-1d-058_1719813901_1719814058_948.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-32-54_FLAG_P_FID_1050_OID_1394g0_ctw-cf-1d-057_1719819000_1719819174_1050.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-28-55_FLAG_P_FID_1408_OID_3313g0_ctw-cf-2b-144_1719818701_1719818935_1408.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-30-07_FLAG_P_FID_39_OID_2004g0_ctw-cf-1c-020-zone_1719819001_1719819007_39.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-28-55_FLAG_P_FID_1408_OID_3313g0_ctw-cf-2b-144_1719818701_1719818935_1408.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-22_FLAG_P_FID_497_OID_1695g0_ctw-cf-1c-029_1719819000_1719819082_497.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-28-55_FLAG_P_FID_1408_OID_3313g0_ctw-cf-2b-144_1719818701_1719818935_1408.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-31_FLAG_P_FID_549_OID_3892g0_ctw-cf-1c-031_1719819000_1719819091_549.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-28-55_FLAG_P_FID_1408_OID_3313g0_ctw-cf-2b-144_1719818701_1719818935_1408.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-32-54_FLAG_P_FID_1050_OID_1394g0_ctw-cf-1d-057_1719819000_1719819174_1050.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-30-07_FLAG_P_FID_39_OID_2004g0_ctw-cf-1c-020-zone_1719819001_1719819007_39.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-22_FLAG_P_FID_497_OID_1695g0_ctw-cf-1c-029_1719819000_1719819082_497.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-30-07_FLAG_P_FID_39_OID_2004g0_ctw-cf-1c-020-zone_1719819001_1719819007_39.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-31_FLAG_P_FID_549_OID_3892g0_ctw-cf-1c-031_1719819000_1719819091_549.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-30-07_FLAG_P_FID_39_OID_2004g0_ctw-cf-1c-020-zone_1719819001_1719819007_39.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-32-54_FLAG_P_FID_1050_OID_1394g0_ctw-cf-1d-057_1719819000_1719819174_1050.jpg,2,2
0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-22_FLAG_P_FID_497_OID_1695g0_ctw-cf-1c-029_1719819000_1719819082_497.jpg,0139eafb-c34b-4946-8907-87e720a1f2b9/2024-07-01T14-31-31_FLAG_P_FID_549_OID_3892g0_ctw-cf-1c-031_1719819000_1719819091_549.jpg,2,2
